counter_id,counter,daily_range_high,daily_range_low,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
14516,FMBCH,,,398.62,400.0,398.61,398.61,0.0,10.99,2.76,6.15,16.25,4.24,979883.03,60287.2,2458250000.0,2024-11-12,14:32:43
14517,ICON,15.8,15.8,0.0,15.8,15.8,15.8,7410.0,0.27,1.71,18.15,5.51,0.87,105544.0,19159.35,6680000000.0,2024-11-12,14:32:43
14518,ILLOVO,,,0.0,1355.12,1355.12,1355.12,0.0,29.2,2.15,5.87,17.03,6.95,966802.76,56758.0,713444391.0,2024-11-12,14:32:43
14519,MPICO,,,0.0,14.83,14.83,14.83,0.0,0.38,2.56,16.05,6.23,0.6,34080.04,5468.81,2298047460.0,2024-11-12,14:32:43
14520,NBM,3450.01,3450.0,0.0,3450.01,3450.01,3450.01,942.0,102.8,2.98,4.48,22.3,7.8,1610919.17,72245.0,466931738.0,2024-11-12,14:32:43
14521,NBS,149.63,149.62,149.63,0.0,149.62,149.62,30520000.0,4.54,3.03,6.75,14.82,8.71,435479.99,29378.0,2910573356.0,2024-11-12,14:32:43
14522,NICO,,,200.0,0.0,198.84,198.84,0.0,10.0,5.03,14.99,6.67,2.28,207398.29,31096.0,1043041096.0,2024-11-12,14:32:43
14523,NITL,,,0.0,409.94,409.94,409.94,0.0,6.5,1.59,38.86,2.57,1.23,55341.9,21504.55,135000000.0,2024-11-12,14:32:43
14524,OMU,,,1950.0,0.0,1950.0,1950.0,0.0,63.37,3.25,5.26,19.02,1.71,24187.16,1271.4,12403674.0,2024-11-12,14:32:43
14525,PCL,2499.81,2499.81,0.0,2499.81,2499.8,2499.81,5.0,46.0,1.84,13.45,7.44,1.14,300616.7,40421.0,120255820.0,2024-11-12,14:32:43
14526,STANDARD,6000.0,6000.0,5495.31,0.0,5495.31,6000.0,848000.0,108.24,1.8,3.73,26.81,7.26,1408008.97,52520.0,234668162.0,2024-11-12,14:32:43
14527,SUNBIRD,,,240.06,0.0,240.03,240.03,0.0,7.7,3.21,8.36,11.96,1.29,62787.67,5251.9,261582580.0,2024-11-12,14:32:43
14528,TNM,26.5,26.5,26.05,26.5,26.5,26.5,201391.0,0.0,0.0,-1.79,-55.9,6.37,266071.93,-4760.0,10040450000.0,2024-11-12,14:32:43
14529,AIRTEL,64.01,64.0,64.01,0.0,58.06,64.01,10000.0,0.0,0.0,-2.19,-45.65,-66.39,704110.0,-15424.24,11000000000.0,2024-11-13,14:38:40
14530,BHL,,,14.58,0.0,14.55,14.55,0.0,0.0,0.0,-6.49,-15.41,1.77,12218.37,-792.76,839750705.0,2024-11-13,14:38:40
14531,FDHB,148.94,148.89,148.0,148.89,148.95,148.91,30941.0,3.28,2.2,3.47,28.83,17.51,1027632.56,35646.93,6901031250.0,2024-11-13,14:38:40
14532,FMBCH,398.62,398.62,398.62,400.0,398.61,398.62,400.0,10.99,2.76,6.15,16.25,4.24,979907.62,60287.2,2458250000.0,2024-11-13,14:38:40
14533,ICON,15.8,15.8,0.0,15.8,15.8,15.8,280.0,0.27,1.71,18.15,5.51,0.87,105544.0,19159.35,6680000000.0,2024-11-13,14:38:40
14534,ILLOVO,1355.12,1355.12,0.0,1355.12,1355.12,1355.12,51.0,29.2,2.15,5.87,17.03,6.95,966802.76,56758.0,713444391.0,2024-11-13,14:38:40
14535,MPICO,,,0.0,14.83,14.83,14.83,0.0,0.38,2.56,16.05,6.23,0.6,34080.04,5468.81,2298047460.0,2024-11-13,14:38:40
14536,NBM,3450.01,3450.01,0.0,3450.01,3450.01,3450.01,1621.0,102.8,2.98,4.48,22.3,7.8,1610919.17,72245.0,466931738.0,2024-11-13,14:38:40
14537,NBS,,,149.63,152.0,149.62,149.62,0.0,4.54,3.03,6.75,14.82,8.71,435479.99,29378.0,2910573356.0,2024-11-13,14:38:40
14538,NICO,,,200.0,0.0,198.84,198.84,0.0,10.0,5.03,14.99,6.67,2.28,207398.29,31096.0,1043041096.0,2024-11-13,14:38:40
14539,NITL,,,0.0,409.94,409.94,409.94,0.0,6.5,1.59,38.86,2.57,1.23,55341.9,21504.55,135000000.0,2024-11-13,14:38:40
14540,OMU,,,1950.0,0.0,1950.0,1950.0,0.0,63.37,3.25,5.26,19.02,1.71,24187.16,1271.4,12403674.0,2024-11-13,14:38:40
14541,PCL,2499.81,2499.81,0.0,2499.81,2499.81,2499.81,31.0,46.0,1.84,13.45,7.44,1.14,300616.7,40421.0,120255820.0,2024-11-13,14:38:40
14542,STANDARD,,,5495.31,0.0,6000.0,6000.0,0.0,108.24,1.8,3.73,26.81,7.26,1408008.97,52520.0,234668162.0,2024-11-13,14:38:40
14543,SUNBIRD,,,240.06,0.0,240.03,240.03,0.0,7.7,3.21,8.36,11.96,1.29,62787.67,5251.9,261582580.0,2024-11-13,14:38:40
14544,TNM,26.5,26.49,26.49,26.5,26.5,26.49,46575.0,0.0,0.0,-1.79,-55.88,6.37,265971.52,-4760.0,10040450000.0,2024-11-13,14:38:40
14545,AIRTEL,64.02,64.01,64.02,0.0,64.01,64.02,9421.0,0.0,0.0,-2.19,-45.66,-66.4,704220.0,-15424.24,11000000000.0,2024-11-14,15:05:51
14546,BHL,,,14.58,0.0,14.55,14.55,0.0,0.0,0.0,-6.49,-15.41,1.77,12218.37,-792.76,839750705.0,2024-11-14,15:05:51
14547,FDHB,148.89,148.86,148.0,148.85,148.91,148.86,82050.0,3.28,2.2,3.47,28.82,17.5,1027287.51,35646.93,6901031250.0,2024-11-14,15:05:51
14548,FMBCH,,,398.62,400.0,398.62,398.62,0.0,10.99,2.76,6.15,16.25,4.24,979907.62,60287.2,2458250000.0,2024-11-14,15:05:51
14549,ICON,15.8,15.8,0.0,15.8,15.8,15.8,5000.0,0.27,1.71,18.15,5.51,0.87,105544.0,19159.35,6680000000.0,2024-11-14,15:05:51
14550,ILLOVO,1355.11,1355.11,0.0,1355.11,1355.12,1355.11,729.0,29.2,2.15,5.87,17.03,6.95,966795.63,56758.0,713444391.0,2024-11-14,15:05:51
14551,MPICO,14.82,14.82,0.0,14.82,14.83,14.82,5722.0,0.38,2.56,16.06,6.23,0.59,34057.06,5468.81,2298047460.0,2024-11-14,15:05:51
14552,NBM,3450.01,3450.0,0.0,3450.01,3450.01,3450.0,20016.0,102.8,2.98,4.48,22.3,7.8,1610914.5,72245.0,466931738.0,2024-11-14,15:05:51
14553,NBS,149.63,149.63,149.63,152.0,149.62,149.63,19418.0,4.54,3.03,6.75,14.82,8.71,435509.09,29378.0,2910573356.0,2024-11-14,15:05:51
14554,NICO,200.0,200.0,200.0,0.0,198.84,200.0,25000.0,10.0,5.0,14.91,6.71,2.29,208608.22,31096.0,1043041096.0,2024-11-14,15:05:51
14555,NITL,409.94,409.94,0.0,409.94,409.94,409.94,10000.0,6.5,1.59,38.86,2.57,1.23,55341.9,21504.55,135000000.0,2024-11-14,15:05:51
14556,OMU,,,1950.0,0.0,1950.0,1950.0,0.0,63.37,3.25,5.26,19.02,1.71,24187.16,1271.4,12403674.0,2024-11-14,15:05:51
14557,PCL,,,0.0,2499.8,2499.81,2499.81,0.0,46.0,1.84,13.45,7.44,1.14,300616.7,40421.0,120255820.0,2024-11-14,15:05:51
14558,STANDARD,,,6000.0,0.0,6000.0,6000.0,0.0,108.24,1.8,3.73,26.81,7.26,1408008.97,52520.0,234668162.0,2024-11-14,15:05:51
14559,SUNBIRD,,,240.06,0.0,240.03,240.03,0.0,7.7,3.21,8.36,11.96,1.29,62787.67,5251.9,261582580.0,2024-11-14,15:05:51
14560,TNM,26.49,26.46,26.05,26.46,26.49,26.47,533192.0,0.0,0.0,-1.79,-55.83,6.36,265770.71,-4760.0,10040450000.0,2024-11-14,15:05:51
14561,AIRTEL,69.0,69.0,64.02,0.0,64.02,69.0,3800.0,0.0,0.0,-2.03,-49.21,-71.56,759000.0,-15424.24,11000000000.0,2024-11-15,15:25:25
14562,BHL,,,14.58,0.0,14.55,14.55,0.0,0.0,0.0,-6.49,-15.41,1.77,12218.37,-792.76,839750705.0,2024-11-15,15:25:25
14563,FDHB,148.85,148.83,148.0,148.83,148.86,148.84,22896.0,3.28,2.2,3.47,28.81,17.5,1027149.49,35646.93,6901031250.0,2024-11-15,15:25:25
14564,FMBCH,398.62,398.6,350.0,398.62,398.62,398.62,1507000.0,10.99,2.76,6.15,16.25,4.24,979907.62,60287.2,2458250000.0,2024-11-15,15:25:25
14565,ICON,15.79,15.79,0.0,15.79,15.8,15.79,200000.0,0.27,1.71,18.16,5.51,0.87,105477.2,19159.35,6680000000.0,2024-11-15,15:25:25
14566,ILLOVO,1355.1,1355.1,0.0,1355.1,1355.11,1355.1,290.0,29.2,2.15,5.87,17.03,6.95,966788.49,56758.0,713444391.0,2024-11-15,15:25:25
14567,MPICO,,,0.0,14.82,14.82,14.82,0.0,0.38,2.56,16.06,6.23,0.59,34057.06,5468.81,2298047460.0,2024-11-15,15:25:25
14568,NBM,3450.01,3450.01,0.0,3450.01,3450.0,3450.01,392.0,102.8,2.98,4.48,22.3,7.8,1610919.17,72245.0,466931738.0,2024-11-15,15:25:25
14569,NBS,152.0,149.64,149.64,0.0,149.63,151.21,60000.0,4.54,3.0,6.68,14.98,8.8,440107.8,29378.0,2910573356.0,2024-11-15,15:25:25
14570,NICO,200.01,200.0,229.0,0.0,200.0,200.01,1002000.0,10.0,5.0,14.91,6.71,2.29,208618.65,31096.0,1043041096.0,2024-11-15,15:25:25
14571,NITL,,,0.0,409.93,409.94,409.94,0.0,6.5,1.59,38.86,2.57,1.23,55341.9,21504.55,135000000.0,2024-11-15,15:25:25
14572,OMU,,,1950.0,0.0,1950.0,1950.0,0.0,63.37,3.25,5.26,19.02,1.71,24187.16,1271.4,12403674.0,2024-11-15,15:25:25
14573,PCL,,,0.0,2499.8,2499.81,2499.81,0.0,46.0,1.84,13.45,7.44,1.14,300616.7,40421.0,120255820.0,2024-11-15,15:25:25
14574,STANDARD,6000.01,6000.01,6000.01,0.0,6000.0,6000.01,12900.0,108.24,1.8,3.73,26.81,7.26,1408011.32,52520.0,234668162.0,2024-11-15,15:25:25
14575,SUNBIRD,,,240.06,0.0,240.03,240.03,0.0,7.7,3.21,8.36,11.96,1.29,62787.67,5251.9,261582580.0,2024-11-15,15:25:25
14576,TNM,26.47,26.44,26.05,26.46,26.47,26.46,152017.0,0.0,0.0,-1.79,-55.81,6.36,265670.31,-4760.0,10040450000.0,2024-11-15,15:25:25
14577,AIRTEL,79.01,79.0,79.01,0.0,69.0,79.0,16000.0,0.0,0.0,-1.77,-56.34,-81.93,869000.0,-15424.24,11000000000.0,2024-11-18,14:41:45
14578,BHL,,,14.58,0.0,14.55,14.55,0.0,0.0,0.0,-6.49,-15.41,1.77,12218.37,-792.76,839750705.0,2024-11-18,14:41:45
14579,FDHB,148.83,148.79,148.0,148.79,148.84,148.79,21796.0,3.28,2.2,3.47,28.8,17.49,1026804.44,35646.93,6901031250.0,2024-11-18,14:41:45
14580,FMBCH,398.62,398.62,398.62,400.0,398.62,398.62,928376.0,10.99,2.76,6.15,16.25,4.24,979907.62,60287.2,2458250000.0,2024-11-18,14:41:45
14581,ICON,15.79,15.79,0.0,15.79,15.79,15.79,4671085.0,0.27,1.71,18.16,5.51,0.87,105477.2,19159.35,6680000000.0,2024-11-18,14:41:45
14582,ILLOVO,1355.09,1355.09,0.0,1355.09,1355.1,1355.09,22.0,29.2,2.15,5.87,17.03,6.95,966781.36,56758.0,713444391.0,2024-11-18,14:41:45
14583,MPICO,14.81,14.81,0.0,14.81,14.82,14.81,5005770.0,0.38,2.57,16.07,6.22,0.59,34034.08,5468.81,2298047460.0,2024-11-18,14:41:45
14584,NBM,3450.01,3450.0,0.0,3450.01,3450.01,3450.01,1749.0,102.8,2.98,4.48,22.3,7.8,1610919.17,72245.0,466931738.0,2024-11-18,14:41:45
14585,NBS,152.0,151.21,149.63,152.0,151.21,152.0,196865.0,4.54,2.99,6.64,15.06,8.84,442407.15,29378.0,2910573356.0,2024-11-18,14:41:45
14586,NICO,229.0,200.01,200.01,0.0,200.01,200.22,87002.0,10.0,4.99,14.89,6.72,2.29,208837.69,31096.0,1043041096.0,2024-11-18,14:41:45
14587,NITL,409.93,409.93,0.0,409.93,409.94,409.93,24.0,6.5,1.59,38.86,2.57,1.23,55340.55,21504.55,135000000.0,2024-11-18,14:41:45
14588,OMU,1950.01,1950.01,1950.0,0.0,1950.0,1950.01,1244.0,63.37,3.25,5.26,19.02,1.71,24187.29,1271.4,12403674.0,2024-11-18,14:41:45
14589,PCL,2499.8,2499.8,0.0,2499.8,2499.81,2499.8,4.0,46.0,1.84,13.45,7.44,1.14,300615.5,40421.0,120255820.0,2024-11-18,14:41:45
14590,STANDARD,6000.04,6000.02,6000.04,0.0,6000.01,6000.03,139391.0,108.24,1.8,3.73,26.81,7.26,1408016.01,52520.0,234668162.0,2024-11-18,14:41:45
14591,SUNBIRD,,,240.06,0.0,240.03,240.03,0.0,7.7,3.21,8.36,11.96,1.29,62787.67,5251.9,261582580.0,2024-11-18,14:41:45
14592,TNM,26.4,26.38,26.05,26.38,26.46,26.39,14300.0,0.0,0.0,-1.8,-55.67,6.35,264967.48,-4760.0,10040450000.0,2024-11-18,14:41:45
14593,AIRTEL,79.03,79.03,79.1,0.0,79.0,79.03,11322.0,0.0,0.0,-1.77,-56.36,-81.96,869330.0,-15424.24,11000000000.0,2024-11-19,14:40:03
14594,BHL,,,14.58,0.0,14.55,14.55,0.0,0.0,0.0,-6.49,-15.41,1.77,12218.37,-792.76,839750705.0,2024-11-19,14:40:03
14595,FDHB,148.79,148.76,148.0,148.76,148.79,148.76,21687.0,3.28,2.2,3.47,28.8,17.49,1026597.41,35646.93,6901031250.0,2024-11-19,14:40:03
14596,FMBCH,400.0,400.0,350.0,400.0,398.62,400.0,6278.0,10.99,2.75,6.13,16.31,4.25,983300.0,60287.2,2458250000.0,2024-11-19,14:40:03
14597,ICON,,,0.0,15.79,15.79,15.79,0.0,0.27,1.71,18.16,5.51,0.87,105477.2,19159.35,6680000000.0,2024-11-19,14:40:03
14598,ILLOVO,1355.09,1355.09,0.0,1355.09,1355.09,1355.09,729.0,29.2,2.15,5.87,17.03,6.95,966781.36,56758.0,713444391.0,2024-11-19,14:40:03
14599,MPICO,,,0.0,14.81,14.81,14.81,0.0,0.38,2.57,16.07,6.22,0.59,34034.08,5468.81,2298047460.0,2024-11-19,14:40:03
14600,NBM,3450.01,3450.0,0.0,3450.01,3450.01,3450.01,191070.0,102.8,2.98,4.48,22.3,7.8,1610919.17,72245.0,466931738.0,2024-11-19,14:40:03
14601,NBS,152.0,152.0,149.63,152.0,152.0,152.0,1197418.0,4.54,2.99,6.64,15.06,8.84,442407.15,29378.0,2910573356.0,2024-11-19,14:40:03
14602,NICO,229.02,229.0,229.03,0.0,200.22,229.0,652222.0,10.0,4.37,13.02,7.68,2.62,238856.41,31096.0,1043041096.0,2024-11-19,14:40:03
14603,NITL,,,0.0,409.93,409.93,409.93,0.0,6.5,1.59,38.86,2.57,1.23,55340.55,21504.55,135000000.0,2024-11-19,14:40:03
14604,OMU,,,1950.01,0.0,1950.01,1950.01,0.0,63.37,3.25,5.26,19.02,1.71,24187.29,1271.4,12403674.0,2024-11-19,14:40:03
14605,PCL,,,0.0,2499.8,2499.8,2499.8,0.0,46.0,1.84,13.45,7.44,1.14,300615.5,40421.0,120255820.0,2024-11-19,14:40:03
14606,STANDARD,,,6000.04,0.0,6000.03,6000.03,0.0,108.24,1.8,3.73,26.81,7.26,1408016.01,52520.0,234668162.0,2024-11-19,14:40:03
14607,SUNBIRD,,,240.06,0.0,240.03,240.03,0.0,7.7,3.21,8.36,11.96,1.29,62787.67,5251.9,261582580.0,2024-11-19,14:40:03
14608,TNM,26.05,26.04,26.0,26.04,26.39,26.04,38445.0,0.0,0.0,-1.82,-54.93,6.26,261453.32,-4760.0,10040450000.0,2024-11-19,14:40:03
14609,AIRTEL,79.12,79.11,79.11,0.0,79.03,79.11,431115.0,0.0,0.0,-1.77,-56.42,-82.05,870210.0,-15424.24,11000000000.0,2024-11-20,14:32:27
14610,BHL,,,14.58,0.0,14.55,14.55,0.0,0.0,0.0,-6.49,-15.41,1.77,12218.37,-792.76,839750705.0,2024-11-20,14:32:27
14611,FDHB,148.76,148.73,148.0,148.73,148.76,148.74,363584.0,3.28,2.21,3.47,28.8,17.49,1026459.39,35646.93,6901031250.0,2024-11-20,14:32:27
14612,FMBCH,400.0,400.0,350.0,400.0,400.0,400.0,2500.0,10.99,2.75,6.13,16.31,4.25,983300.0,60287.2,2458250000.0,2024-11-20,14:32:27
14613,ICON,,,0.0,15.79,15.79,15.79,0.0,0.27,1.71,18.16,5.51,0.87,105477.2,19159.35,6680000000.0,2024-11-20,14:32:27
14614,ILLOVO,1355.1,1355.09,1355.09,1355.1,1355.09,1355.09,1865.0,29.2,2.15,5.87,17.03,6.95,966781.36,56758.0,713444391.0,2024-11-20,14:32:27
14615,MPICO,,,0.0,14.81,14.81,14.81,0.0,0.38,2.57,16.07,6.22,0.59,34034.08,5468.81,2298047460.0,2024-11-20,14:32:27
14616,NBM,3450.01,3450.01,0.0,3450.0,3450.01,3450.01,12675.0,102.8,2.98,4.48,22.3,7.8,1610919.17,72245.0,466931738.0,2024-11-20,14:32:27
14617,NBS,152.0,151.99,152.0,160.0,152.0,152.0,426092.0,4.54,2.99,6.64,15.06,8.84,442407.15,29378.0,2910573356.0,2024-11-20,14:32:27
14618,NICO,263.0,250.0,230.0,250.0,229.0,250.62,7808.0,10.0,3.99,11.9,8.41,2.87,261406.96,31096.0,1043041096.0,2024-11-20,14:32:27
14619,NITL,,,0.0,409.93,409.93,409.93,0.0,6.5,1.59,38.86,2.57,1.23,55340.55,21504.55,135000000.0,2024-11-20,14:32:27
14620,OMU,,,1950.01,0.0,1950.01,1950.01,0.0,63.37,3.25,5.26,19.02,1.71,24187.29,1271.4,12403674.0,2024-11-20,14:32:27
14621,PCL,,,0.0,2499.8,2499.8,2499.8,0.0,46.0,1.84,13.45,7.44,1.14,300615.5,40421.0,120255820.0,2024-11-20,14:32:27
14622,STANDARD,6000.05,6000.05,6000.05,0.0,6000.03,6000.05,1200.0,108.24,1.8,3.73,26.81,7.26,1408020.71,52520.0,234668162.0,2024-11-20,14:32:27
14623,SUNBIRD,,,240.06,0.0,240.03,240.03,0.0,7.7,3.21,8.36,11.96,1.29,62787.67,5251.9,261582580.0,2024-11-20,14:32:27
14624,TNM,26.04,26.01,0.0,26.01,26.04,26.04,1655485.0,0.0,0.0,-1.82,-54.93,6.26,261453.32,-4760.0,10040450000.0,2024-11-20,14:32:27
14625,AIRTEL,79.13,79.12,79.13,0.0,79.11,79.12,230907.0,0.0,0.0,-1.77,-56.43,-82.06,870320.0,-15424.24,11000000000.0,2024-11-21,15:06:18
14626,BHL,,,14.58,0.0,14.55,14.55,0.0,0.0,0.0,-6.49,-15.41,1.77,12218.37,-792.76,839750705.0,2024-11-21,15:06:18
14627,FDHB,148.72,148.69,148.0,148.7,148.74,148.7,757650.0,3.28,2.21,3.47,28.79,17.48,1026183.35,35646.93,6901031250.0,2024-11-21,15:06:18
14628,FMBCH,400.0,400.0,400.0,0.0,400.0,400.0,1125722.0,10.99,2.75,6.13,16.31,4.25,983300.0,60287.2,2458250000.0,2024-11-21,15:06:18
14629,ICON,,,0.0,15.79,15.79,15.79,0.0,0.27,1.71,18.16,5.51,0.87,105477.2,19159.35,6680000000.0,2024-11-21,15:06:18
14630,ILLOVO,1355.09,1355.09,1355.09,1355.12,1355.09,1355.09,4962.0,29.2,2.15,5.87,17.03,6.95,966781.36,56758.0,713444391.0,2024-11-21,15:06:18
14631,MPICO,,,0.0,14.81,14.81,14.81,0.0,0.38,2.57,16.07,6.22,0.59,34034.08,5468.81,2298047460.0,2024-11-21,15:06:18
